Tipo de Delito: Nivel 1,Tipo de Delito: Nivel 2,Tipo de Delito: Nivel 3,Tipo de Delito: Nivel 4,Nacionalidad,Periodo,Total
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,País de Europa menos UE28,2017,39.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,País de Europa menos UE28,2016,47.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,País de Europa menos UE28,2015,36.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,País de Europa menos UE28,2014,22.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,País de Europa menos UE28,2013,18.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,País de Europa menos UE27_2020,2023,38.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,País de Europa menos UE27_2020,2022,42.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,País de Europa menos UE27_2020,2021,46.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,País de Europa menos UE27_2020,2020,55.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,País de Europa menos UE27_2020,2019,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,País de Europa menos UE27_2020,2018,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,País de Europa menos UE27_2020,2017,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,País de Europa menos UE27_2020,2016,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,País de Europa menos UE27_2020,2015,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,País de Europa menos UE27_2020,2014,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,País de Europa menos UE27_2020,2013,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Africa,2023,296.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Africa,2022,313.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Africa,2021,255.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Africa,2020,238.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Africa,2019,373.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Africa,2018,367.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Africa,2017,342.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Africa,2016,321.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Africa,2015,313.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Africa,2014,285.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Africa,2013,259.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De América,2023,131.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De América,2022,134.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De América,2021,113.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De América,2020,126.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De América,2019,130.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De América,2018,150.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De América,2017,151.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De América,2016,142.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De América,2015,137.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De América,2014,160.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De América,2013,107.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Asia,2023,32.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Asia,2022,27.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Asia,2021,33.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Asia,2020,31.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Asia,2019,48.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Asia,2018,46.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Asia,2017,38.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Asia,2016,23.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Asia,2015,17.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Asia,2014,23.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Asia,2013,11.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Oceanía,2023,0.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Oceanía,2022,0.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Oceanía,2021,0.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Oceanía,2020,0.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Oceanía,2019,0.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Oceanía,2018,0.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Oceanía,2017,0.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Oceanía,2016,0.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Oceanía,2015,0.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Oceanía,2014,1.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.14 Receptación y blanqueo de capitales,,De Oceanía,2013,10.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Total,2023,1.531
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Total,2022,2.077
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Total,2021,2.191
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Total,2020,1.721
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Total,2019,2.278
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Total,2018,2.244
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Total,2017,2.158
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Total,2016,1.97
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Total,2015,1.575
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Total,2014,1.542
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Total,2013,1.292
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Española,2023,1.008
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Española,2022,1.312
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Española,2021,1.396
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Española,2020,1.189
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Española,2019,1.461
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Española,2018,1.483
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Española,2017,1.475
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Española,2016,1.346
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Española,2015,1.163
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Española,2014,1.148
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,Española,2013,950.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE28 sin España,2023,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE28 sin España,2022,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE28 sin España,2021,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE28 sin España,2020,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE28 sin España,2019,84.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE28 sin España,2018,35.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE28 sin España,2017,60.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE28 sin España,2016,68.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE28 sin España,2015,57.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE28 sin España,2014,55.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE28 sin España,2013,41.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE27_2020 sin España,2023,34.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE27_2020 sin España,2022,64.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE27_2020 sin España,2021,59.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE27_2020 sin España,2020,32.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE27_2020 sin España,2019,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE27_2020 sin España,2018,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE27_2020 sin España,2017,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE27_2020 sin España,2016,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE27_2020 sin España,2015,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE27_2020 sin España,2014,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de la UE27_2020 sin España,2013,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de Europa menos UE28,2023,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de Europa menos UE28,2022,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de Europa menos UE28,2021,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de Europa menos UE28,2020,
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de Europa menos UE28,2019,9.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de Europa menos UE28,2018,3.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de Europa menos UE28,2017,12.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de Europa menos UE28,2016,8.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de Europa menos UE28,2015,2.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de Europa menos UE28,2014,8.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de Europa menos UE28,2013,1.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de Europa menos UE27_2020,2023,10.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de Europa menos UE27_2020,2022,13.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de Europa menos UE27_2020,2021,16.0
A Delitos,13 Contra el patrimonio y el orden socioeconómico,13.99 Otros delitos contra el patrimonio y orden socioeconómico,,País de Europa menos UE27_2020,2020,11.0
