Sexo,Edad,Nacionalidad,Periodo,Total
Mujeres,De 45 a 54 años,Doble nacionalidad,2022,"175,7"
Mujeres,De 45 a 54 años,Doble nacionalidad,2021,"152,7"
Mujeres,De 45 a 54 años,Doble nacionalidad,2020,"132,5"
Mujeres,De 45 a 54 años,Doble nacionalidad,2019,"127,8"
Mujeres,De 45 a 54 años,Doble nacionalidad,2018,"119,8"
Mujeres,De 45 a 54 años,Doble nacionalidad,2017,"109,5"
Mujeres,De 45 a 54 años,Doble nacionalidad,2016,"103,7"
Mujeres,De 45 a 54 años,Doble nacionalidad,2015,"80,5"
Mujeres,De 45 a 54 años,Doble nacionalidad,2014,"72,4"
Mujeres,De 45 a 54 años,Doble nacionalidad,2013,56
Mujeres,De 45 a 54 años,Doble nacionalidad,2012,"56,9"
Mujeres,De 45 a 54 años,Doble nacionalidad,2011,"47,5"
Mujeres,De 45 a 54 años,Doble nacionalidad,2010,"39,4"
Mujeres,De 45 a 54 años,Doble nacionalidad,2009,"33,5"
Mujeres,De 45 a 54 años,Doble nacionalidad,2008,"30,8"
Mujeres,De 45 a 54 años,Doble nacionalidad,2007,"22,2"
Mujeres,De 45 a 54 años,Doble nacionalidad,2006,"21,1"
Mujeres,De 45 a 54 años,Extranjera: Total,2024,"460,7"
Mujeres,De 45 a 54 años,Extranjera: Total,2023,"440,6"
Mujeres,De 45 a 54 años,Extranjera: Total,2022,"393,7"
Mujeres,De 45 a 54 años,Extranjera: Total,2021,"353,4"
Mujeres,De 45 a 54 años,Extranjera: Total,2020,"330,4"
Mujeres,De 45 a 54 años,Extranjera: Total,2019,"309,1"
Mujeres,De 45 a 54 años,Extranjera: Total,2018,280
Mujeres,De 45 a 54 años,Extranjera: Total,2017,"252,4"
Mujeres,De 45 a 54 años,Extranjera: Total,2016,"243,7"
Mujeres,De 45 a 54 años,Extranjera: Total,2015,"241,9"
Mujeres,De 45 a 54 años,Extranjera: Total,2014,"246,4"
Mujeres,De 45 a 54 años,Extranjera: Total,2013,"254,9"
Mujeres,De 45 a 54 años,Extranjera: Total,2012,"261,1"
Mujeres,De 45 a 54 años,Extranjera: Total,2011,"250,6"
Mujeres,De 45 a 54 años,Extranjera: Total,2010,"235,7"
Mujeres,De 45 a 54 años,Extranjera: Total,2009,"216,7"
Mujeres,De 45 a 54 años,Extranjera: Total,2008,"190,5"
Mujeres,De 45 a 54 años,Extranjera: Total,2007,"180,2"
Mujeres,De 45 a 54 años,Extranjera: Total,2006,"157,5"
Mujeres,De 45 a 54 años,Extranjera: Unión Europea,2024,"166,6"
Mujeres,De 45 a 54 años,Extranjera: Unión Europea,2023,"143,6"
Mujeres,De 45 a 54 años,Extranjera: Unión Europea,2022,"138,2"
Mujeres,De 45 a 54 años,Extranjera: Unión Europea,2021,"116,4"
Mujeres,De 45 a 54 años,Extranjera: Unión Europea,2020,"124,6"
Mujeres,De 45 a 54 años,Extranjera: Unión Europea,2019,"125,4"
Mujeres,De 45 a 54 años,Extranjera: Unión Europea,2018,"116,8"
Mujeres,De 45 a 54 años,Extranjera: Unión Europea,2017,"100,6"
Mujeres,De 45 a 54 años,Extranjera: Unión Europea,2016,104
Mujeres,De 45 a 54 años,Extranjera: Unión Europea,2015,"96,1"
Mujeres,De 45 a 54 años,Extranjera: Unión Europea,2014,"93,7"
Mujeres,De 45 a 54 años,Extranjera: Unión Europea,2013,"96,2"
Mujeres,De 45 a 54 años,Extranjera: Unión Europea,2012,"95,8"
Mujeres,De 45 a 54 años,Extranjera: Unión Europea,2011,"86,6"
Mujeres,De 45 a 54 años,Extranjera: Unión Europea,2010,"79,2"
Mujeres,De 45 a 54 años,Extranjera: Unión Europea,2009,"71,7"
Mujeres,De 45 a 54 años,Extranjera: Unión Europea,2008,"58,3"
Mujeres,De 45 a 54 años,Extranjera: Unión Europea,2007,55
Mujeres,De 45 a 54 años,Extranjera: Unión Europea,2006,"22,9"
Mujeres,De 45 a 54 años,Extranjera: Resto de Europa,2024,"34,6"
Mujeres,De 45 a 54 años,Extranjera: Resto de Europa,2023,"36,8"
Mujeres,De 45 a 54 años,Extranjera: Resto de Europa,2022,"35,8"
Mujeres,De 45 a 54 años,Extranjera: Resto de Europa,2021,"30,3"
Mujeres,De 45 a 54 años,Extranjera: Resto de Europa,2020,"30,9"
Mujeres,De 45 a 54 años,Extranjera: Resto de Europa,2019,"24,4"
Mujeres,De 45 a 54 años,Extranjera: Resto de Europa,2018,"20,7"
Mujeres,De 45 a 54 años,Extranjera: Resto de Europa,2017,"16,8"
Mujeres,De 45 a 54 años,Extranjera: Resto de Europa,2016,"15,5"
Mujeres,De 45 a 54 años,Extranjera: Resto de Europa,2015,"22,6"
Mujeres,De 45 a 54 años,Extranjera: Resto de Europa,2014,"17,3"
Mujeres,De 45 a 54 años,Extranjera: Resto de Europa,2013,"18,3"
Mujeres,De 45 a 54 años,Extranjera: Resto de Europa,2012,"20,3"
Mujeres,De 45 a 54 años,Extranjera: Resto de Europa,2011,"18,3"
Mujeres,De 45 a 54 años,Extranjera: Resto de Europa,2010,"13,6"
Mujeres,De 45 a 54 años,Extranjera: Resto de Europa,2009,"12,7"
Mujeres,De 45 a 54 años,Extranjera: Resto de Europa,2008,"12,2"
Mujeres,De 45 a 54 años,Extranjera: Resto de Europa,2007,"8,9"
Mujeres,De 45 a 54 años,Extranjera: Resto de Europa,2006,"29,4"
Mujeres,De 45 a 54 años,Extranjera: América Latina,2024,"182,5"
Mujeres,De 45 a 54 años,Extranjera: América Latina,2023,"173,2"
Mujeres,De 45 a 54 años,Extranjera: América Latina,2022,"146,8"
Mujeres,De 45 a 54 años,Extranjera: América Latina,2021,"137,7"
Mujeres,De 45 a 54 años,Extranjera: América Latina,2020,"117,7"
Mujeres,De 45 a 54 años,Extranjera: América Latina,2019,"107,2"
Mujeres,De 45 a 54 años,Extranjera: América Latina,2018,92
Mujeres,De 45 a 54 años,Extranjera: América Latina,2017,"89,5"
Mujeres,De 45 a 54 años,Extranjera: América Latina,2016,"76,8"
Mujeres,De 45 a 54 años,Extranjera: América Latina,2015,"80,8"
Mujeres,De 45 a 54 años,Extranjera: América Latina,2014,"97,3"
Mujeres,De 45 a 54 años,Extranjera: América Latina,2013,"106,2"
Mujeres,De 45 a 54 años,Extranjera: América Latina,2012,"111,9"
Mujeres,De 45 a 54 años,Extranjera: América Latina,2011,"116,2"
Mujeres,De 45 a 54 años,Extranjera: América Latina,2010,"122,5"
Mujeres,De 45 a 54 años,Extranjera: América Latina,2009,"112,1"
Mujeres,De 45 a 54 años,Extranjera: América Latina,2008,"96,8"
Mujeres,De 45 a 54 años,Extranjera: América Latina,2007,"96,8"
Mujeres,De 45 a 54 años,Extranjera: América Latina,2006,"91,8"
Mujeres,De 45 a 54 años,Extranjera: Resto del mundo y apátrida,2024,77
Mujeres,De 45 a 54 años,Extranjera: Resto del mundo y apátrida,2023,87
Mujeres,De 45 a 54 años,Extranjera: Resto del mundo y apátrida,2022,"72,9"
Mujeres,De 45 a 54 años,Extranjera: Resto del mundo y apátrida,2021,69
Mujeres,De 45 a 54 años,Extranjera: Resto del mundo y apátrida,2020,"57,3"
Mujeres,De 45 a 54 años,Extranjera: Resto del mundo y apátrida,2019,"52,1"
Mujeres,De 45 a 54 años,Extranjera: Resto del mundo y apátrida,2018,"50,6"
Mujeres,De 45 a 54 años,Extranjera: Resto del mundo y apátrida,2017,"45,5"
Mujeres,De 45 a 54 años,Extranjera: Resto del mundo y apátrida,2016,"47,4"
Mujeres,De 45 a 54 años,Extranjera: Resto del mundo y apátrida,2015,"42,5"
Mujeres,De 45 a 54 años,Extranjera: Resto del mundo y apátrida,2014,38
Mujeres,De 45 a 54 años,Extranjera: Resto del mundo y apátrida,2013,"34,2"
Mujeres,De 45 a 54 años,Extranjera: Resto del mundo y apátrida,2012,"33,2"
Mujeres,De 45 a 54 años,Extranjera: Resto del mundo y apátrida,2011,"29,5"
Mujeres,De 45 a 54 años,Extranjera: Resto del mundo y apátrida,2010,"20,4"
Mujeres,De 45 a 54 años,Extranjera: Resto del mundo y apátrida,2009,"20,2"
Mujeres,De 45 a 54 años,Extranjera: Resto del mundo y apátrida,2008,"23,1"
Mujeres,De 45 a 54 años,Extranjera: Resto del mundo y apátrida,2007,"19,5"
Mujeres,De 45 a 54 años,Extranjera: Resto del mundo y apátrida,2006,"13,4"
Mujeres,55 y más años,Total,2024,"2.361,7"
Mujeres,55 y más años,Total,2023,"2.279,2"
Mujeres,55 y más años,Total,2022,"2.145,2"
Mujeres,55 y más años,Total,2021,"2.054,3"
Mujeres,55 y más años,Total,2020,1.916
Mujeres,55 y más años,Total,2019,1.809
Mujeres,55 y más años,Total,2018,1.698
Mujeres,55 y más años,Total,2017,"1.617,5"
Mujeres,55 y más años,Total,2016,"1.573,9"
Mujeres,55 y más años,Total,2015,"1.462,7"
Mujeres,55 y más años,Total,2014,"1.353,5"
Mujeres,55 y más años,Total,2013,"1.289,4"
Mujeres,55 y más años,Total,2012,"1.241,4"
Mujeres,55 y más años,Total,2011,"1.160,6"
Mujeres,55 y más años,Total,2010,"1.055,3"
Mujeres,55 y más años,Total,2009,"1.004,5"
Mujeres,55 y más años,Total,2008,919
Mujeres,55 y más años,Total,2007,"849,2"
Mujeres,55 y más años,Total,2006,"790,3"
Mujeres,55 y más años,Española,2024,"2.043,9"
Mujeres,55 y más años,Española,2023,1.977
Mujeres,55 y más años,Española,2022,"1.872,9"
Mujeres,55 y más años,Española,2021,1.792
Mujeres,55 y más años,Española,2020,"1.697,9"
Mujeres,55 y más años,Española,2019,"1.619,6"
Mujeres,55 y más años,Española,2018,"1.537,9"
Mujeres,55 y más años,Española,2017,"1.469,2"
Mujeres,55 y más años,Española,2016,"1.432,7"
Mujeres,55 y más años,Española,2015,"1.322,1"
Mujeres,55 y más años,Española,2014,"1.235,3"
Mujeres,55 y más años,Española,2013,"1.178,9"
Mujeres,55 y más años,Española,2012,"1.137,4"
Mujeres,55 y más años,Española,2011,"1.064,4"
Mujeres,55 y más años,Española,2010,"973,6"
Mujeres,55 y más años,Española,2009,"922,7"
Mujeres,55 y más años,Española,2008,"849,9"
Mujeres,55 y más años,Española,2007,"797,6"
Mujeres,55 y más años,Española,2006,"744,7"
Mujeres,55 y más años,Doble nacionalidad,2024,"120,1"
Mujeres,55 y más años,Doble nacionalidad,2023,"98,4"
Mujeres,55 y más años,Doble nacionalidad,2022,"95,7"
Mujeres,55 y más años,Doble nacionalidad,2021,"86,2"
Mujeres,55 y más años,Doble nacionalidad,2020,"71,4"
Mujeres,55 y más años,Doble nacionalidad,2019,"59,6"
Mujeres,55 y más años,Doble nacionalidad,2018,"52,1"
Mujeres,55 y más años,Doble nacionalidad,2017,"52,5"
Mujeres,55 y más años,Doble nacionalidad,2016,"44,8"
Mujeres,55 y más años,Doble nacionalidad,2015,"39,3"
Mujeres,55 y más años,Doble nacionalidad,2014,"25,6"
Mujeres,55 y más años,Doble nacionalidad,2013,"20,1"
Mujeres,55 y más años,Doble nacionalidad,2012,"23,2"
Mujeres,55 y más años,Doble nacionalidad,2011,"21,9"
Mujeres,55 y más años,Doble nacionalidad,2010,"18,6"
Mujeres,55 y más años,Doble nacionalidad,2009,"14,9"
Mujeres,55 y más años,Doble nacionalidad,2008,"10,3"
Mujeres,55 y más años,Doble nacionalidad,2007,"7,4"
Mujeres,55 y más años,Doble nacionalidad,2006,"5,9"
Mujeres,55 y más años,Extranjera: Total,2024,"197,7"
Mujeres,55 y más años,Extranjera: Total,2023,"203,9"
Mujeres,55 y más años,Extranjera: Total,2022,"176,7"
Mujeres,55 y más años,Extranjera: Total,2021,"176,1"
Mujeres,55 y más años,Extranjera: Total,2020,"146,7"
Mujeres,55 y más años,Extranjera: Total,2019,"129,9"
Mujeres,55 y más años,Extranjera: Total,2018,108
Mujeres,55 y más años,Extranjera: Total,2017,"95,8"
Mujeres,55 y más años,Extranjera: Total,2016,"96,5"
Mujeres,55 y más años,Extranjera: Total,2015,"101,3"
Mujeres,55 y más años,Extranjera: Total,2014,"92,6"
Mujeres,55 y más años,Extranjera: Total,2013,"90,4"
Mujeres,55 y más años,Extranjera: Total,2012,"80,7"
Mujeres,55 y más años,Extranjera: Total,2011,"74,3"
Mujeres,55 y más años,Extranjera: Total,2010,"63,1"
Mujeres,55 y más años,Extranjera: Total,2009,"66,9"
Mujeres,55 y más años,Extranjera: Total,2008,"58,9"
Mujeres,55 y más años,Extranjera: Total,2007,"44,3"
Mujeres,55 y más años,Extranjera: Total,2006,"39,8"
Mujeres,55 y más años,Extranjera: Unión Europea,2024,"65,3"
Mujeres,55 y más años,Extranjera: Unión Europea,2023,"62,7"
Mujeres,55 y más años,Extranjera: Unión Europea,2022,"59,8"
Mujeres,55 y más años,Extranjera: Unión Europea,2021,"58,5"
Mujeres,55 y más años,Extranjera: Unión Europea,2020,"53,4"
Mujeres,55 y más años,Extranjera: Unión Europea,2019,"59,2"
Mujeres,55 y más años,Extranjera: Unión Europea,2018,"48,4"
Mujeres,55 y más años,Extranjera: Unión Europea,2017,"44,2"
Mujeres,55 y más años,Extranjera: Unión Europea,2016,"41,6"
Mujeres,55 y más años,Extranjera: Unión Europea,2015,"45,5"
Mujeres,55 y más años,Extranjera: Unión Europea,2014,"43,7"
Mujeres,55 y más años,Extranjera: Unión Europea,2013,"42,4"
Mujeres,55 y más años,Extranjera: Unión Europea,2012,34
Mujeres,55 y más años,Extranjera: Unión Europea,2011,26
Mujeres,55 y más años,Extranjera: Unión Europea,2010,"17,8"
Mujeres,55 y más años,Extranjera: Unión Europea,2009,"16,3"
Mujeres,55 y más años,Extranjera: Unión Europea,2008,"19,4"
Mujeres,55 y más años,Extranjera: Unión Europea,2007,"15,5"
Mujeres,55 y más años,Extranjera: Unión Europea,2006,"9,7"
Mujeres,55 y más años,Extranjera: Resto de Europa,2024,27
Mujeres,55 y más años,Extranjera: Resto de Europa,2023,"34,4"
Mujeres,55 y más años,Extranjera: Resto de Europa,2022,28
Mujeres,55 y más años,Extranjera: Resto de Europa,2021,"29,6"
Mujeres,55 y más años,Extranjera: Resto de Europa,2020,"29,4"
Mujeres,55 y más años,Extranjera: Resto de Europa,2019,"14,8"
Mujeres,55 y más años,Extranjera: Resto de Europa,2018,"15,6"
Mujeres,55 y más años,Extranjera: Resto de Europa,2017,"10,1"
Mujeres,55 y más años,Extranjera: Resto de Europa,2016,"8,9"
Mujeres,55 y más años,Extranjera: Resto de Europa,2015,11
Mujeres,55 y más años,Extranjera: Resto de Europa,2014,"9,8"
Mujeres,55 y más años,Extranjera: Resto de Europa,2013,"8,4"
Mujeres,55 y más años,Extranjera: Resto de Europa,2012,"6,3"
Mujeres,55 y más años,Extranjera: Resto de Europa,2011,"8,6"
Mujeres,55 y más años,Extranjera: Resto de Europa,2010,"7,2"
Mujeres,55 y más años,Extranjera: Resto de Europa,2009,"5,1"
Mujeres,55 y más años,Extranjera: Resto de Europa,2008,"4,8"
Mujeres,55 y más años,Extranjera: Resto de Europa,2007,"4,5"
Mujeres,55 y más años,Extranjera: Resto de Europa,2006,"8,5"
Mujeres,55 y más años,Extranjera: América Latina,2024,"77,4"
Mujeres,55 y más años,Extranjera: América Latina,2023,"72,3"
Mujeres,55 y más años,Extranjera: América Latina,2022,"63,6"
Mujeres,55 y más años,Extranjera: América Latina,2021,68
Mujeres,55 y más años,Extranjera: América Latina,2020,"46,7"
Mujeres,55 y más años,Extranjera: América Latina,2019,"41,9"
Mujeres,55 y más años,Extranjera: América Latina,2018,"32,7"
Mujeres,55 y más años,Extranjera: América Latina,2017,31
Mujeres,55 y más años,Extranjera: América Latina,2016,"30,7"
Mujeres,55 y más años,Extranjera: América Latina,2015,"30,6"
Mujeres,55 y más años,Extranjera: América Latina,2014,"31,3"
Mujeres,55 y más años,Extranjera: América Latina,2013,"34,1"
Mujeres,55 y más años,Extranjera: América Latina,2012,"33,3"
Mujeres,55 y más años,Extranjera: América Latina,2011,"28,6"
Mujeres,55 y más años,Extranjera: América Latina,2010,"28,7"
Mujeres,55 y más años,Extranjera: América Latina,2009,"37,6"
Mujeres,55 y más años,Extranjera: América Latina,2008,"29,8"
Mujeres,55 y más años,Extranjera: América Latina,2007,"21,9"
Mujeres,55 y más años,Extranjera: América Latina,2006,"20,1"
Mujeres,55 y más años,Extranjera: Resto del mundo y apátrida,2024,"27,9"
Mujeres,55 y más años,Extranjera: Resto del mundo y apátrida,2023,"34,4"
Mujeres,55 y más años,Extranjera: Resto del mundo y apátrida,2022,"25,3"
Mujeres,55 y más años,Extranjera: Resto del mundo y apátrida,2021,"19,9"
Mujeres,55 y más años,Extranjera: Resto del mundo y apátrida,2020,"17,3"
Mujeres,55 y más años,Extranjera: Resto del mundo y apátrida,2019,"14,1"
Mujeres,55 y más años,Extranjera: Resto del mundo y apátrida,2018,"11,3"
Mujeres,55 y más años,Extranjera: Resto del mundo y apátrida,2017,"10,4"
Mujeres,55 y más años,Extranjera: Resto del mundo y apátrida,2016,"15,3"
Mujeres,55 y más años,Extranjera: Resto del mundo y apátrida,2015,"14,2"
Mujeres,55 y más años,Extranjera: Resto del mundo y apátrida,2014,"7,7"
Mujeres,55 y más años,Extranjera: Resto del mundo y apátrida,2013,"5,4"
Mujeres,55 y más años,Extranjera: Resto del mundo y apátrida,2012,"7,2"
Mujeres,55 y más años,Extranjera: Resto del mundo y apátrida,2011,"11,1"
Mujeres,55 y más años,Extranjera: Resto del mundo y apátrida,2010,"9,4"
Mujeres,55 y más años,Extranjera: Resto del mundo y apátrida,2009,"7,9"
Mujeres,55 y más años,Extranjera: Resto del mundo y apátrida,2008,"4,8"
Mujeres,55 y más años,Extranjera: Resto del mundo y apátrida,2007,"2,3"
Mujeres,55 y más años,Extranjera: Resto del mundo y apátrida,2006,"1,5"
